ID,CHROM,POS,scaffold,RADloc,NNA,MAF
208120:49:+,LR633948.1,19221536,LR633948.1,208120,0.0418943533697632,0.296577946768061
208135:6:+,LR633948.1,19230435,LR633948.1,208135,0.0910746812386157,0.0200400801603206
208169:208:+,LR633948.1,19245932,LR633948.1,208169,0.0510018214936248,0.420345489443378
208170:227:-,LR633948.1,19245500,LR633948.1,208170,0.0856102003642987,0.422310756972112
208197:68:-,LR633948.1,19262244,LR633948.1,208197,0.00364298724954463,0.0118829981718464
208219:57:+,LR633948.1,19270555,LR633948.1,208219,0.00182149362477231,0.0155109489051095
208228:86:+,LR633948.1,19274729,LR633948.1,208228,0.0163934426229508,0.0148148148148148
208237:21:+,LR633948.1,19278064,LR633948.1,208237,0,0.017304189435337
208265:235:-,LR633948.1,19308444,LR633948.1,208265,0.00182149362477231,0.0164233576642336
208292:131:+,LR633948.1,19323873,LR633948.1,208292,0.0255009107468124,0.0495327102803738
208299:18:+,LR633948.1,19325247,LR633948.1,208299,0.00728597449908925,0.0155963302752294
208310:75:+,LR633948.1,19330040,LR633948.1,208310,0.0163934426229508,0.062962962962963
208311:9:-,LR633948.1,19329959,LR633948.1,208311,0.0109289617486339,0.0110497237569061
208324:76:-,LR633948.1,19337182,LR633948.1,208324,0.0309653916211293,0.171052631578947
208330:139:-,LR633948.1,19340853,LR633948.1,208330,0.00728597449908925,0.0165137614678899
208394:10:+,LR633948.1,19393279,LR633948.1,208394,0.00182149362477231,0.0164233576642336
208422:97:+,LR633948.1,19406943,LR633948.1,208422,0,0.017304189435337
208454:239:-,LR633948.1,19428581,LR633948.1,208454,0.00728597449908925,0.0477064220183486
208459:23:+,LR633948.1,19432451,LR633948.1,208459,0.00182149362477231,0.0182481751824818
208471:71:+,LR633948.1,19442445,LR633948.1,208471,0.0127504553734062,0.0119926199261993
208474:9:+,LR633948.1,19443694,LR633948.1,208474,0.00364298724954463,0.0164533820840951
208475:136:-,LR633948.1,19443552,LR633948.1,208475,0.00546448087431694,0.0119047619047619
208476:149:-,LR633948.1,19443952,LR633948.1,208476,0.00546448087431694,0.0164835164835165
208496:61:+,LR633948.1,19450634,LR633948.1,208496,0.0400728597449909,0.173624288425047
208511:11:+,LR633948.1,19456909,LR633948.1,208511,0.00546448087431694,0.0155677655677656
208537:126:-,LR633948.1,19466708,LR633948.1,208537,0.00182149362477231,0.0164233576642336
208574:82:+,LR633948.1,19497360,LR633948.1,208574,0,0.0163934426229508
208580:125:-,LR633948.1,19500582,LR633948.1,208580,0.00364298724954463,0.0155393053016453
208594:67:+,LR633948.1,19511980,LR633948.1,208594,0.0109289617486339,0.0303867403314917
208617:218:-,LR633948.1,19518873,LR633948.1,208617,0.0200364298724954,0.025092936802974
208620:36:+,LR633948.1,19521530,LR633948.1,208620,0.00364298724954463,0.0146252285191956
208624:94:-,LR633948.1,19524295,LR633948.1,208624,0.0163934426229508,0.0916666666666667
208660:31:+,LR633948.1,19543073,LR633948.1,208660,0.00364298724954463,0.0173674588665448
208669:273:-,LR633948.1,19548563,LR633948.1,208669,0.0510018214936248,0.0182341650671785
208688:207:-,LR633948.1,19553325,LR633948.1,208688,0.0127504553734062,0.0129151291512915
208703:191:-,LR633948.1,19562105,LR633948.1,208703,0.0127504553734062,0.0175276752767528
208714:155:+,LR633948.1,19572992,LR633948.1,208714,0.0182149362477231,0.0148423005565863
208742:114:-,LR633948.1,19587757,LR633948.1,208742,0,0.017304189435337
208753:149:-,LR633948.1,19597524,LR633948.1,208753,0.00364298724954463,0.0164533820840951
208757:140:+,LR633948.1,19602709,LR633948.1,208757,0.00182149362477231,0.0145985401459854
208765:33:+,LR633948.1,19604782,LR633948.1,208765,0,0.0163934426229508
208768:38:-,LR633948.1,19605359,LR633948.1,208768,0.00364298724954463,0.0475319926873857
208775:118:-,LR633948.1,19606117,LR633948.1,208775,0.00182149362477231,0.0447080291970803
208797:264:-,LR633948.1,19617183,LR633948.1,208797,0.0455373406193078,0.0467557251908397
208799:125:+,LR633948.1,19620888,LR633948.1,208799,0.0601092896174863,0.0116279069767442
208802:26:-,LR633948.1,19622131,LR633948.1,208802,0.0309653916211293,0.0206766917293233
208804:195:-,LR633948.1,19624560,LR633948.1,208804,0.00364298724954463,0.0447897623400366
208822:204:-,LR633948.1,19631492,LR633948.1,208822,0.00364298724954463,0.0164533820840951
208837:77:-,LR633948.1,19639263,LR633948.1,208837,0.0145719489981785,0.0101663585951941
208914:32:+,LR633948.1,19681394,LR633948.1,208914,0.00364298724954463,0.0146252285191956
208961:40:+,LR633948.1,19704317,LR633948.1,208961,0.00728597449908925,0.0761467889908257
208967:17:+,LR633948.1,19708286,LR633948.1,208967,0,0.0163934426229508
208972:19:-,LR633948.1,19711417,LR633948.1,208972,0.00728597449908925,0.0137614678899083
208983:137:+,LR633948.1,19715282,LR633948.1,208983,0,0.017304189435337
208998:174:-,LR633948.1,19721675,LR633948.1,208998,0.00364298724954463,0.0127970749542962
208999:116:-,LR633948.1,19722046,LR633948.1,208999,0.00364298724954463,0.0310786106032907
209012:25:+,LR633948.1,19729644,LR633948.1,209012,0.00182149362477231,0.0164233576642336
209027:141:-,LR633948.1,19733572,LR633948.1,209027,0,0.0163934426229508
209037:132:-,LR633948.1,19740073,LR633948.1,209037,0.00182149362477231,0.0155109489051095
209085:79:-,LR633948.1,19760819,LR633948.1,209085,0.00182149362477231,0.0164233576642336
209092:61:+,LR633948.1,19765446,LR633948.1,209092,0.00364298724954463,0.0310786106032907
209094:59:+,LR633948.1,19765625,LR633948.1,209094,0.00546448087431694,0.0293040293040293
209108:71:-,LR633948.1,19783192,LR633948.1,209108,0.0182149362477231,0.0139146567717996
209139:199:-,LR633948.1,19806687,LR633948.1,209139,0.00364298724954463,0.0155393053016453
209141:152:-,LR633948.1,19808369,LR633948.1,209141,0.00364298724954463,0.0182815356489945
209145:76:+,LR633948.1,19810153,LR633948.1,209145,0,0.0163934426229508
209161:13:+,LR633948.1,19821310,LR633948.1,209161,0,0.017304189435337
209205:125:-,LR633948.1,19843584,LR633948.1,209205,0.00182149362477231,0.0155109489051095
209241:133:-,LR633948.1,19855147,LR633948.1,209241,0.0182149362477231,0.0185528756957328
209246:151:+,LR633948.1,19856623,LR633948.1,209246,0.0145719489981785,0.0147874306839187
209269:276:-,LR633948.1,19867204,LR633948.1,209269,0.00910746812386157,0.0147058823529412
209282:63:+,LR633948.1,19870976,LR633948.1,209282,0.00364298724954463,0.0164533820840951
209283:224:-,LR633948.1,19870692,LR633948.1,209283,0.00728597449908925,0.0165137614678899
209285:159:-,LR633948.1,19871376,LR633948.1,209285,0.00182149362477231,0.0118613138686131
209300:279:-,LR633948.1,19877551,LR633948.1,209300,0.0109289617486339,0.0165745856353591
209301:97:+,LR633948.1,19878016,LR633948.1,209301,0.00364298724954463,0.103290676416819
209303:21:+,LR633948.1,19878324,LR633948.1,209303,0.00728597449908925,0.0165137614678899
209304:177:-,LR633948.1,19878129,LR633948.1,209304,0.0163934426229508,0.0148148148148148
209362:10:+,LR633948.1,19913882,LR633948.1,209362,0,0.0163934426229508
209422:97:+,LR633948.1,19943236,LR633948.1,209422,0.0127504553734062,0.0166051660516605
209439:240:-,LR633948.1,19948104,LR633948.1,209439,0.0182149362477231,0.0166975881261596
209454:128:+,LR633948.1,19958440,LR633948.1,209454,0.00182149362477231,0.0145985401459854
209481:181:-,LR633948.1,19963638,LR633948.1,209481,0.0127504553734062,0.200184501845018
209559:160:-,LR633948.1,20011851,LR633948.1,209559,0.00182149362477231,0.0127737226277372
209586:14:+,LR633948.1,20020842,LR633948.1,209586,0.00182149362477231,0.0155109489051095
209603:88:+,LR633948.1,20027994,LR633948.1,209603,0.0200364298724954,0.100371747211896
209604:168:-,LR633948.1,20027741,LR633948.1,209604,0,0.017304189435337
209613:25:-,LR633948.1,20029413,LR633948.1,209613,0.0163934426229508,0.0361111111111111
209621:104:+,LR633948.1,20044271,LR633948.1,209621,0.00910746812386157,0.0128676470588235
209626:193:-,LR633948.1,20046070,LR633948.1,209626,0.00728597449908925,0.0165137614678899
209628:276:-,LR633948.1,20047466,LR633948.1,209628,0.0218579234972678,0.0176908752327747
209636:44:+,LR633948.1,20049320,LR633948.1,209636,0.00182149362477231,0.0173357664233577
209653:82:+,LR633948.1,20060113,LR633948.1,209653,0.00364298724954463,0.0173674588665448
209654:206:-,LR633948.1,20059828,LR633948.1,209654,0.00364298724954463,0.0210237659963437
209659:95:+,LR633948.1,20066382,LR633948.1,209659,0.00364298724954463,0.0146252285191956
209670:143:-,LR633948.1,20074551,LR633948.1,209670,0.00546448087431694,0.0146520146520147
209704:42:+,LR633948.1,20102095,LR633948.1,209704,0,0.0163934426229508
209726:129:+,LR633948.1,20112536,LR633948.1,209726,0.00546448087431694,0.0119047619047619
209749:45:+,LR633948.1,20125824,LR633948.1,209749,0.00546448087431694,0.0146520146520147
209799:26:+,LR633948.1,20157726,LR633948.1,209799,0.00182149362477231,0.0155109489051095
209819:35:+,LR633948.1,20164724,LR633948.1,209819,0.0163934426229508,0.168518518518519
209822:273:-,LR633948.1,20165008,LR633948.1,209822,0.0109289617486339,0.0110497237569061
209835:69:+,LR633948.1,20169339,LR633948.1,209835,0.00546448087431694,0.0128205128205128
209839:99:-,LR633948.1,20169553,LR633948.1,209839,0.0528233151183971,0.0182692307692308
209847:39:+,LR633948.1,20172254,LR633948.1,209847,0.0145719489981785,0.0138632162661738
209890:6:+,LR633948.1,20195953,LR633948.1,209890,0.029143897996357,0.0103189493433396
209893:7:+,LR633948.1,20198934,LR633948.1,209893,0,0.0163934426229508
209895:17:+,LR633948.1,20199248,LR633948.1,209895,0.0783242258652095,0.0138339920948617
209907:182:-,LR633948.1,20203076,LR633948.1,209907,0.0218579234972678,0.0148975791433892
209913:47:+,LR633948.1,20205051,LR633948.1,209913,0.00364298724954463,0.0127970749542962
209922:78:+,LR633948.1,20206226,LR633948.1,209922,0.00364298724954463,0.0155393053016453
209937:106:-,LR633948.1,20213759,LR633948.1,209937,0.00364298724954463,0.0146252285191956
209951:95:-,LR633948.1,20218545,LR633948.1,209951,0.00546448087431694,0.0164835164835165
210034:46:+,LR633948.1,20259743,LR633948.1,210034,0.0109289617486339,0.0156537753222836
210046:180:-,LR633948.1,20262885,LR633948.1,210046,0.00364298724954463,0.0137111517367459
210051:17:+,LR633948.1,20265684,LR633948.1,210051,0.0309653916211293,0.0103383458646617
210094:98:+,LR633948.1,20342135,LR633948.1,210094,0.00364298724954463,0.0127970749542962
210101:162:+,LR633948.1,20344333,LR633948.1,210101,0.00182149362477231,0.0173357664233577
210108:203:-,LR633948.1,20345231,LR633948.1,210108,0.00182149362477231,0.0164233576642336
210124:205:-,LR633948.1,20351434,LR633948.1,210124,0.0182149362477231,0.0241187384044527
210139:211:-,LR633948.1,20363891,LR633948.1,210139,0.0109289617486339,0.0128913443830571
210142:70:+,LR633948.1,20368520,LR633948.1,210142,0.00910746812386157,0.0790441176470588
210158:36:+,LR633948.1,20374022,LR633948.1,210158,0.0145719489981785,0.0184842883548983
210168:120:+,LR633948.1,20379605,LR633948.1,210168,0.0564663023679417,0.121621621621622
210173:124:+,LR633948.1,20381531,LR633948.1,210173,0.00182149362477231,0.0164233576642336
210183:187:-,LR633948.1,20385334,LR633948.1,210183,0.00364298724954463,0.0164533820840951
210203:160:-,LR633948.1,20398081,LR633948.1,210203,0.0327868852459016,0.0160075329566855
210220:50:+,LR633948.1,20408567,LR633948.1,210220,0.00364298724954463,0.0164533820840951
210226:245:-,LR633948.1,20409563,LR633948.1,210226,0.0382513661202186,0.117424242424242
210243:89:+,LR633948.1,20419372,LR633948.1,210243,0.0145719489981785,0.0157116451016636
210250:34:+,LR633948.1,20426375,LR633948.1,210250,0.0218579234972678,0.0139664804469274
210268:16:-,LR633948.1,20433639,LR633948.1,210268,0,0.0163934426229508
210298:193:-,LR633948.1,20452799,LR633948.1,210298,0.0418943533697632,0.0171102661596958
210356:203:-,LR633948.1,20484849,LR633948.1,210356,0.00182149362477231,0.0164233576642336
210429:216:-,LR633948.1,20525086,LR633948.1,210429,0.00910746812386157,0.0165441176470588
210439:97:+,LR633948.1,20530740,LR633948.1,210439,0.0163934426229508,0.0583333333333333
210465:182:-,LR633948.1,20547131,LR633948.1,210465,0.00182149362477231,0.0145985401459854
210514:21:+,LR633948.1,20570893,LR633948.1,210514,0.00182149362477231,0.0602189781021898
210526:142:+,LR633948.1,20586589,LR633948.1,210526,0.0400728597449909,0.0540796963946869
210532:144:+,LR633948.1,20587570,LR633948.1,210532,0.00182149362477231,0.0155109489051095
210555:133:-,LR633948.1,20600820,LR633948.1,210555,0.0327868852459016,0.128060263653484
210574:51:+,LR633948.1,20614246,LR633948.1,210574,0,0.0163934426229508
210599:74:+,LR633948.1,20628369,LR633948.1,210599,0.0236794171220401,0.019589552238806
210600:185:-,LR633948.1,20628113,LR633948.1,210600,0.00728597449908925,0.0155963302752294
210610:32:-,LR633948.1,20630490,LR633948.1,210610,0.0182149362477231,0.325602968460111
210617:18:+,LR633948.1,20636136,LR633948.1,210617,0.0200364298724954,0.0157992565055762
210628:7:+,LR633948.1,20647274,LR633948.1,210628,0.00728597449908925,0.0146788990825688
210644:176:-,LR633948.1,20653172,LR633948.1,210644,0.00364298724954463,0.0146252285191956
210654:25:+,LR633948.1,20658364,LR633948.1,210654,0.00910746812386157,0.0716911764705882
210655:150:-,LR633948.1,20658192,LR633948.1,210655,0.00546448087431694,0.0155677655677656
210671:199:-,LR633948.1,20665034,LR633948.1,210671,0.00364298724954463,0.0164533820840951
210683:20:+,LR633948.1,20669892,LR633948.1,210683,0.0127504553734062,0.10239852398524
210727:17:+,LR633948.1,20692236,LR633948.1,210727,0.0163934426229508,0.0166666666666667
210738:161:-,LR633948.1,20698054,LR633948.1,210738,0.0163934426229508,0.0148148148148148
210756:15:+,LR633948.1,20710794,LR633948.1,210756,0.00546448087431694,0.0100732600732601
210772:236:-,LR633948.1,20721940,LR633948.1,210772,0.00364298724954463,0.0164533820840951
210811:43:+,LR633948.1,20740934,LR633948.1,210811,0.00182149362477231,0.0155109489051095
210822:20:+,LR633948.1,20748187,LR633948.1,210822,0.00182149362477231,0.0173357664233577
210825:16:+,LR633948.1,20748870,LR633948.1,210825,0,0.0154826958105647
210847:66:+,LR633948.1,20757085,LR633948.1,210847,0,0.0163934426229508
210852:138:-,LR633948.1,20761985,LR633948.1,210852,0.00546448087431694,0.0146520146520147
210891:50:+,LR633948.1,20790661,LR633948.1,210891,0.0218579234972678,0.0139664804469274
210892:198:-,LR633948.1,20790416,LR633948.1,210892,0.0127504553734062,0.0166051660516605
210924:106:-,LR633948.1,20805483,LR633948.1,210924,0.0163934426229508,0.012962962962963
210950:181:+,LR633948.1,20819017,LR633948.1,210950,0.0145719489981785,0.0129390018484288
210952:11:+,LR633948.1,20819337,LR633948.1,210952,0.00728597449908925,0.0110091743119266
210997:31:+,LR633948.1,20851994,LR633948.1,210997,0.0710382513661202,0.0176470588235294
211014:81:+,LR633948.1,20864743,LR633948.1,211014,0.00182149362477231,0.0164233576642336
211032:198:-,LR633948.1,20872879,LR633948.1,211032,0.00182149362477231,0.0155109489051095
211046:21:+,LR633948.1,20885920,LR633948.1,211046,0.0473588342440801,0.200764818355641
211049:17:+,LR633948.1,20888168,LR633948.1,211049,0.00546448087431694,0.0302197802197802
211053:94:-,LR633948.1,20888639,LR633948.1,211053,0.00182149362477231,0.0182481751824818
211061:26:-,LR633948.1,20894361,LR633948.1,211061,0,0.0163934426229508
211078:63:+,LR633948.1,20905461,LR633948.1,211078,0.00364298724954463,0.0146252285191956
211079:61:-,LR633948.1,20905340,LR633948.1,211079,0.0309653916211293,0.325187969924812
211086:38:+,LR633948.1,20908635,LR633948.1,211086,0.0200364298724954,0.0483271375464684
211160:267:-,LR633948.1,20948659,LR633948.1,211160,0.00182149362477231,0.0164233576642336
211215:50:-,LR633948.1,20979157,LR633948.1,211215,0.00546448087431694,0.21978021978022
211221:69:+,LR633948.1,20981039,LR633948.1,211221,0.0127504553734062,0.014760147601476
211226:104:-,LR633948.1,20981458,LR633948.1,211226,0.00546448087431694,0.0128205128205128
211263:192:-,LR633948.1,21012103,LR633948.1,211263,0.0127504553734062,0.0156826568265683
211278:121:+,LR633948.1,21021551,LR633948.1,211278,0.0364298724954463,0.0160680529300567
211282:11:+,LR633948.1,21025275,LR633948.1,211282,0.00910746812386157,0.0119485294117647
211291:124:-,LR633948.1,21030638,LR633948.1,211291,0,0.0163934426229508
211300:112:+,LR633948.1,21037404,LR633948.1,211300,0.00910746812386157,0.104779411764706
211318:51:+,LR633948.1,21060528,LR633948.1,211318,0.0273224043715847,0.0262172284644195
211324:151:+,LR633948.1,21066822,LR633948.1,211324,0.0127504553734062,0.0202952029520295
211338:130:-,LR633948.1,21071186,LR633948.1,211338,0.00728597449908925,0.0192660550458716
211382:7:+,LR633948.1,21103082,LR633948.1,211382,0.0200364298724954,0.0130111524163569
211389:67:-,LR633948.1,21105478,LR633948.1,211389,0.00364298724954463,0.0173674588665448
211417:20:+,LR633948.1,21123862,LR633948.1,211417,0.0218579234972678,0.0512104283054004
211442:92:+,LR633948.1,21142089,LR633948.1,211442,0.00728597449908925,0.0293577981651376
211443:135:-,LR633948.1,21141865,LR633948.1,211443,0.00910746812386157,0.0183823529411765
211444:216:+,LR633948.1,21142448,LR633948.1,211444,0.0182149362477231,0.0324675324675325
211451:272:-,LR633948.1,21146532,LR633948.1,211451,0.0327868852459016,0.0499058380414313
211455:66:-,LR633948.1,21148907,LR633948.1,211455,0.0236794171220401,0.0102611940298507
211480:21:+,LR633948.1,21169315,LR633948.1,211480,0.0109289617486339,0.0165745856353591
211486:192:-,LR633948.1,21173842,LR633948.1,211486,0.0273224043715847,0.0140449438202247
211491:129:-,LR633948.1,21176410,LR633948.1,211491,0.00182149362477231,0.0182481751824818
211520:134:+,LR633948.1,21195865,LR633948.1,211520,0.00728597449908925,0.0119266055045872
211537:105:+,LR633948.1,21209939,LR633948.1,211537,0.00910746812386157,0.0670955882352941
211550:14:+,LR633948.1,21215046,LR633948.1,211550,0.00728597449908925,0.0146788990825688
211572:54:+,LR633948.1,21224741,LR633948.1,211572,0,0.0127504553734062
211579:174:-,LR633948.1,21228422,LR633948.1,211579,0.00182149362477231,0.0164233576642336
211584:179:-,LR633948.1,21230312,LR633948.1,211584,0.00546448087431694,0.0173992673992674
211600:73:+,LR633948.1,21237339,LR633948.1,211600,0.0564663023679417,0.083011583011583
211640:111:+,LR633948.1,21254424,LR633948.1,211640,0.00364298724954463,0.0164533820840951
211653:95:-,LR633948.1,21260236,LR633948.1,211653,0.00546448087431694,0.0173992673992674
211664:243:-,LR633948.1,21262349,LR633948.1,211664,0.00182149362477231,0.0164233576642336
211685:118:-,LR633948.1,21279143,LR633948.1,211685,0.00182149362477231,0.0173357664233577
211709:82:+,LR633948.1,21299749,LR633948.1,211709,0.0837887067395264,0.010934393638171
211767:38:+,LR633948.1,21334278,LR633948.1,211767,0.00910746812386157,0.0165441176470588
211775:70:-,LR633948.1,21338971,LR633948.1,211775,0.00728597449908925,0.0376146788990826
211789:182:+,LR633948.1,21345477,LR633948.1,211789,0.0218579234972678,0.0167597765363128
211806:25:+,LR633948.1,21359240,LR633948.1,211806,0.00182149362477231,0.0155109489051095
211807:25:-,LR633948.1,21359193,LR633948.1,211807,0,0.0163934426229508
211822:150:-,LR633948.1,21363679,LR633948.1,211822,0.00182149362477231,0.0182481751824818
211830:94:-,LR633948.1,21367139,LR633948.1,211830,0.00910746812386157,0.0450367647058824
211836:38:+,LR633948.1,21370957,LR633948.1,211836,0.0273224043715847,0.0112359550561798
211851:131:+,LR633948.1,21377066,LR633948.1,211851,0.0145719489981785,0.0147874306839187
211857:36:+,LR633948.1,21377869,LR633948.1,211857,0.00546448087431694,0.0164835164835165
211861:61:-,LR633948.1,21380953,LR633948.1,211861,0.0364298724954463,0.0113421550094518
211920:25:-,LR633948.1,21422797,LR633948.1,211920,0,0.0163934426229508
211948:215:-,LR633948.1,21442427,LR633948.1,211948,0,0.017304189435337
211953:7:+,LR633948.1,21447394,LR633948.1,211953,0.0145719489981785,0.0147874306839187
212018:170:-,LR633948.1,21483860,LR633948.1,212018,0.0163934426229508,0.0268518518518519
212022:35:+,LR633948.1,21485663,LR633948.1,212022,0,0.0182149362477231
212030:31:+,LR633948.1,21490625,LR633948.1,212030,0.0255009107468124,0.0158878504672897
212041:121:+,LR633948.1,21497820,LR633948.1,212041,0.0109289617486339,0.0165745856353591
212053:205:-,LR633948.1,21504598,LR633948.1,212053,0.0255009107468124,0.0130841121495327
212057:13:+,LR633948.1,21509870,LR633948.1,212057,0.00364298724954463,0.0155393053016453
212058:65:+,LR633948.1,21510914,LR633948.1,212058,0.0455373406193078,0.0104961832061069
212082:7:+,LR633948.1,21524861,LR633948.1,212082,0.00546448087431694,0.0164835164835165
212100:118:+,LR633948.1,21535697,LR633948.1,212100,0.0182149362477231,0.0139146567717996
212115:22:+,LR633948.1,21544254,LR633948.1,212115,0.0109289617486339,0.0165745856353591
212153:43:+,LR633948.1,21566348,LR633948.1,212153,0.058287795992714,0.369439071566731
212154:6:-,LR633948.1,21566302,LR633948.1,212154,0,0.017304189435337
212187:71:-,LR633948.1,21585726,LR633948.1,212187,0,0.017304189435337
212266:12:+,LR633948.1,21634557,LR633948.1,212266,0.0145719489981785,0.0147874306839187
212270:177:-,LR633948.1,21634806,LR633948.1,212270,0.0163934426229508,0.0138888888888889
212278:30:+,LR633948.1,21641943,LR633948.1,212278,0.00182149362477231,0.0155109489051095
212307:47:+,LR633948.1,21649753,LR633948.1,212307,0.0965391621129326,0.290322580645161
212310:182:-,LR633948.1,21650484,LR633948.1,212310,0.0145719489981785,0.0166358595194085
212338:68:+,LR633948.1,21680408,LR633948.1,212338,0.00364298724954463,0.0173674588665448
212351:23:+,LR633948.1,21685150,LR633948.1,212351,0.00182149362477231,0.0145985401459854
212379:53:-,LR633948.1,21697414,LR633948.1,212379,0.0127504553734062,0.291512915129151
212383:133:-,LR633948.1,21699759,LR633948.1,212383,0.00182149362477231,0.0164233576642336
212412:224:+,LR633948.1,21715148,LR633948.1,212412,0,0.0163934426229508
212421:83:-,LR633948.1,21716710,LR633948.1,212421,0.00364298724954463,0.0310786106032907
212458:118:-,LR633948.1,21748053,LR633948.1,212458,0.00182149362477231,0.0164233576642336
212497:187:-,LR633948.1,21765785,LR633948.1,212497,0.0746812386156648,0.0167322834645669
212525:87:+,LR633948.1,21788821,LR633948.1,212525,0,0.017304189435337
212538:79:+,LR633948.1,21794952,LR633948.1,212538,0.0200364298724954,0.309479553903346
212589:78:+,LR633948.1,21836128,LR633948.1,212589,0.0182149362477231,0.0176252319109462
212594:147:-,LR633948.1,21848529,LR633948.1,212594,0.00182149362477231,0.0136861313868613
212615:6:+,LR633948.1,21877151,LR633948.1,212615,0.00728597449908925,0.0146788990825688
212629:69:-,LR633948.1,21884027,LR633948.1,212629,0.00910746812386157,0.0284926470588235
212663:73:+,LR633948.1,21904787,LR633948.1,212663,0.00182149362477231,0.0173357664233577
212667:41:-,LR633948.1,21906579,LR633948.1,212667,0,0.0182149362477231
212758:76:-,LR633948.1,21956400,LR633948.1,212758,0.00546448087431694,0.0137362637362637
212764:16:+,LR633948.1,21957142,LR633948.1,212764,0,0.0163934426229508
212789:236:-,LR633948.1,21968438,LR633948.1,212789,0.0127504553734062,0.0166051660516605
212806:178:-,LR633948.1,21977156,LR633948.1,212806,0.0218579234972678,0.0111731843575419
212827:169:-,LR633948.1,21991430,LR633948.1,212827,0.00728597449908925,0.0165137614678899
212882:14:+,LR633948.1,22018484,LR633948.1,212882,0.0473588342440801,0.0219885277246654
212892:121:-,LR633948.1,22024807,LR633948.1,212892,0,0.017304189435337
212899:158:-,LR633948.1,22026151,LR633948.1,212899,0.0273224043715847,0.0159176029962547
212909:47:-,LR633948.1,22031759,LR633948.1,212909,0,0.0154826958105647
212911:9:+,LR633948.1,22032237,LR633948.1,212911,0.00182149362477231,0.0164233576642336
212925:200:-,LR633948.1,22042806,LR633948.1,212925,0.0273224043715847,0.0121722846441948
212955:195:-,LR633948.1,22070306,LR633948.1,212955,0,0.0163934426229508
212963:106:-,LR633948.1,22073192,LR633948.1,212963,0.00182149362477231,0.0273722627737226
212987:40:+,LR633948.1,22091323,LR633948.1,212987,0.092896174863388,0.410642570281124
212990:146:-,LR633948.1,22091479,LR633948.1,212990,0.0255009107468124,0.0644859813084112
213009:141:-,LR633948.1,22102293,LR633948.1,213009,0,0.0136612021857923
213019:109:+,LR633948.1,22108877,LR633948.1,213019,0.0327868852459016,0.0150659133709981
213046:206:-,LR633948.1,22122751,LR633948.1,213046,0.0491803278688525,0.0402298850574713
213073:101:-,LR633948.1,22138660,LR633948.1,213073,0,0.0163934426229508
213078:88:-,LR633948.1,22141093,LR633948.1,213078,0.0236794171220401,0.0186567164179104
213095:14:+,LR633948.1,22149220,LR633948.1,213095,0.0801457194899818,0.0188118811881188
213107:23:+,LR633948.1,22154283,LR633948.1,213107,0.00364298724954463,0.0146252285191956
213112:132:-,LR633948.1,22154681,LR633948.1,213112,0.0437158469945355,0.168571428571429
213129:80:+,LR633948.1,22162439,LR633948.1,213129,0.00728597449908925,0.0128440366972477
213135:124:-,LR633948.1,22164112,LR633948.1,213135,0.0109289617486339,0.0138121546961326
213137:28:-,LR633948.1,22165396,LR633948.1,213137,0.0200364298724954,0.0176579925650558
213179:159:-,LR633948.1,22179329,LR633948.1,213179,0,0.0163934426229508
213187:21:+,LR633948.1,22181963,LR633948.1,213187,0.00910746812386157,0.0165441176470588
213273:74:+,LR633948.1,22234613,LR633948.1,213273,0.0109289617486339,0.0138121546961326
213274:154:-,LR633948.1,22234388,LR633948.1,213274,0.00364298724954463,0.0137111517367459
213301:45:+,LR633948.1,22255746,LR633948.1,213301,0.00546448087431694,0.0146520146520147
213306:144:-,LR633948.1,22256406,LR633948.1,213306,0.00182149362477231,0.0182481751824818
213326:161:-,LR633948.1,22267075,LR633948.1,213326,0.00728597449908925,0.0137614678899083
213341:95:-,LR633948.1,22274558,LR633948.1,213341,0.0564663023679417,0.0723938223938224
213380:116:+,LR633948.1,22295165,LR633948.1,213380,0.0182149362477231,0.012987012987013
213381:219:-,LR633948.1,22294833,LR633948.1,213381,0.0601092896174863,0.403100775193798
213400:131:-,LR633948.1,22309747,LR633948.1,213400,0.0819672131147541,0.0188492063492063
213529:66:-,LR633948.1,22421576,LR633948.1,213529,0.00364298724954463,0.0155393053016453
213543:139:-,LR633948.1,22439393,LR633948.1,213543,0.00364298724954463,0.0164533820840951
213551:143:+,LR633948.1,22441760,LR633948.1,213551,0.00182149362477231,0.0164233576642336
213555:43:-,LR633948.1,22442968,LR633948.1,213555,0.00364298724954463,0.0146252285191956
213578:95:+,LR633948.1,22469201,LR633948.1,213578,0.0127504553734062,0.0138376383763838
213579:176:-,LR633948.1,22468933,LR633948.1,213579,0.0127504553734062,0.0664206642066421
213595:168:-,LR633948.1,22481054,LR633948.1,213595,0.0127504553734062,0.0654981549815498
213615:26:-,LR633948.1,22493752,LR633948.1,213615,0.0127504553734062,0.0673431734317343
213660:6:+,LR633948.1,22529424,LR633948.1,213660,0.0127504553734062,0.0166051660516605
213674:217:-,LR633948.1,22539473,LR633948.1,213674,0.00182149362477231,0.0164233576642336
213680:115:+,LR633948.1,22541425,LR633948.1,213680,0.0528233151183971,0.0134615384615385
213681:83:-,LR633948.1,22541230,LR633948.1,213681,0,0.0264116575591985
213723:37:+,LR633948.1,22565463,LR633948.1,213723,0,0.017304189435337
213742:75:-,LR633948.1,22574536,LR633948.1,213742,0.0218579234972678,0.105214152700186
